"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"288","RT @jardinmercurio: #CRincendios Si no cambiamos la estructura y composición de los montes, siempre dependerán de nosotros,causantes de los…",FALSE,0,NA,2016-11-29 06:39:52,FALSE,NA,"803488630216003584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raulkillerm",4,TRUE,FALSE,NA,NA
"289","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:39:51,FALSE,NA,"803488627942682624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfonso7b",34,TRUE,FALSE,NA,NA
"290","RT @BRIFpradotwit: #CRincendios #Bosques avandonados y #BomberosForestales abandonados del mismo modo.Profesionalizar el sector sería buena…",FALSE,0,NA,2016-11-29 06:39:45,FALSE,NA,"803488600037949440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfonso7b",3,TRUE,FALSE,NA,NA
"291","RT @PcLaGarriga: EXTRAORDINARI<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Programa en la @la2_tve . Bosc, gestió i foc, Gran feina de  sensibilització ! #CRincendios @incendi",FALSE,0,NA,2016-11-29 06:39:40,FALSE,NA,"803488582543572992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raulkillerm",4,TRUE,FALSE,NA,NA
"292","RT @BRIFpradotwit: #CRincendios #Bosques avandonados y profesionales abandonados del mismo modo.La profesionalizacion de #BBFF sería buena…",FALSE,0,NA,2016-11-29 06:39:26,FALSE,NA,"803488523764596736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfonso7b",8,TRUE,FALSE,NA,NA
"293","RT @BRIFpradotwit: #CRincendios el uso del fuego como herramienta tanto en prevención como en extinción de #IIFF Deben realizarlo profesion…",FALSE,0,NA,2016-11-29 06:39:00,FALSE,NA,"803488414477778944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfonso7b",8,TRUE,FALSE,NA,NA
"294","RT @eforestal: Viendo ahora el gran programa #CRincendios.
En vez de echar este tipo de programas a estas horas debería ser en 'prime time'…",FALSE,0,NA,2016-11-29 06:37:57,FALSE,NA,"803488149393592320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raulkillerm",29,TRUE,FALSE,NA,NA
"295","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:34:57,FALSE,NA,"803487394829893632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","briflubia",34,TRUE,FALSE,NA,NA
"296","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:33:14,FALSE,NA,"803486963642859520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roberlop03",34,TRUE,FALSE,NA,NA
"297","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:30:38,FALSE,NA,"803486305975959552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",34,TRUE,FALSE,NA,NA
"298","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:30:18,FALSE,NA,"803486225587965956",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","chatmane10",34,TRUE,FALSE,NA,NA
"299","RT @VirginiaCarrace: #CRincendios #JuliPausas La ailaga es un exito evolutivo para vivir en zonas de incendios recurrentes",FALSE,0,NA,2016-11-29 06:29:12,FALSE,NA,"803485945660145664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",4,TRUE,FALSE,NA,NA
"300","RT @VirginiaCarrace: #CRincendios CañadasdeAbajo10 vecinos ya no se puede entrar, antes se vendía pino, resina, los rastrojos para cocinar,…",FALSE,0,NA,2016-11-29 06:28:59,FALSE,NA,"803485893185196032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",4,TRUE,FALSE,NA,NA
"301","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-29 06:27:00,FALSE,NA,"803485393010171904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",17,TRUE,FALSE,NA,NA
"302","RT @jlpouy: #CRincendios Ha sido un muy buen programa. Hace falta más pedagogia y educar a todos en materia de incendios forestales  @la2_t…",FALSE,0,NA,2016-11-29 06:26:51,FALSE,NA,"803485355416625152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raulkillerm",7,TRUE,FALSE,NA,NA
"303","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:24:56,FALSE,NA,"803484873969242112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",34,TRUE,FALSE,NA,NA
"304","RT @jlpouy: #CRincendios Ha sido un muy buen programa. Hace falta más pedagogia y educar a todos en materia de incendios forestales  @la2_t…",FALSE,0,NA,2016-11-29 06:24:43,FALSE,NA,"803484817815994368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",7,TRUE,FALSE,NA,NA
"305","RT @extremadurafire: Tu seguridad depende de tu plan de prevención. #CRincendios",FALSE,0,NA,2016-11-29 06:24:33,FALSE,NA,"803484776992804865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",4,TRUE,FALSE,NA,NA
"306","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 06:23:26,FALSE,NA,"803484496087707648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XimoFerrer90",34,TRUE,FALSE,NA,NA
"307","RT @extremadurafire: #CRincendios  la solución de los incendios no se basa únicamente en una carrera armamentística. @incendi",FALSE,0,NA,2016-11-29 06:23:04,FALSE,NA,"803484405335552001",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",6,TRUE,FALSE,NA,NA
"308","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 06:22:33,FALSE,NA,"803484275047858176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",26,TRUE,FALSE,NA,NA
"309","RT @RutasyRecorrido: @pepeperez344 todo no debe ser ordenación, pero para prevenir un #GIF es necesario #CRincendios",FALSE,0,NA,2016-11-29 06:21:56,FALSE,NA,"803484116796735488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",2,TRUE,FALSE,NA,NA
"310","Retweeted Josep Lluís Pouy (@jlpouy):

#CRincendios Ha estat bon programa. Cal fer més pedagogia i educar a totom... https://t.co/I7wkxT1ct7",FALSE,1,NA,2016-11-29 06:21:54,FALSE,NA,"803484108936638465",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","J_Ramos_CIEM",1,FALSE,FALSE,NA,NA
"311","RT @jlpouy: #CRincendios Ha estat bon programa. Cal fer més pedagogia i educar a totom en matèria d'incendis forestals  #IIFFcom @la2_tve @…",FALSE,0,NA,2016-11-29 06:21:53,FALSE,NA,"803484104536784896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cieminfo",3,TRUE,FALSE,NA,NA
"312","Retweeted Josep Lluís Pouy (@jlpouy):

#CRincendios Ha sido un muy buen programa. Hace falta más pedagogia y... https://t.co/NQu2Riwucp",FALSE,1,NA,2016-11-29 06:21:26,FALSE,NA,"803483990657265665",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","J_Ramos_CIEM",1,FALSE,FALSE,NA,NA
"313","RT @jlpouy: #CRincendios Ha sido un muy buen programa. Hace falta más pedagogia y educar a todos en materia de incendios forestales  @la2_t…",FALSE,0,NA,2016-11-29 06:21:24,FALSE,NA,"803483986064506880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cieminfo",7,TRUE,FALSE,NA,NA
"314","Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQqnDO vía @rtve",FALSE,28,NA,2016-11-29 06:20:46,FALSE,NA,"803483823862415360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AT_Brif",34,FALSE,FALSE,NA,NA
"315","RT @laura_dmv: #CRincendios Fijar población rural y poner en valor el monte tbien previene los grandes incendios forestales @redrunacional",FALSE,0,NA,2016-11-29 06:17:51,FALSE,NA,"803483089594970112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",8,TRUE,FALSE,NA,NA
"316","RT @AdfCervello: Els efectes del canvi climàtic estan generant l'escenari perfecte per a l'increment d'incendis convectius <ed><U+00A0><U+00BC><ed><U+00BC><U+008E><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #CRincendios",FALSE,0,NA,2016-11-29 06:17:15,FALSE,NA,"803482940227407872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",4,TRUE,FALSE,NA,NA
"317","RT @VirginiaCarrace: #CRincendios En el Norte tenemos dos opciones,seguir gestionando el monte y los #IIFF como hasta ahora o aprender de l…",FALSE,0,NA,2016-11-29 06:16:32,FALSE,NA,"803482760446885888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",8,TRUE,FALSE,NA,NA
"318","RT @laura_dmv: #CRincendios Abandono rural y abandono d actividades agropecuarias y forestales detrás d los grandes incendios forestales @r…",FALSE,0,NA,2016-11-29 06:14:54,FALSE,NA,"803482347593224192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",6,TRUE,FALSE,NA,NA
"319","RT @jardinmercurio: #CRincendios España no es todo pinar (en el que se está centrando el reportaje. El problema es el exceso de pinar repob…",FALSE,0,NA,2016-11-29 06:14:34,FALSE,NA,"803482265942630400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",2,TRUE,FALSE,NA,NA
"320","RT @BRIFpradotwit: #CRincendios Ahora es un riesgo vivir en los pueblos.No sólo en caso de #IIFF el abandono incluye la falta de servicios…",FALSE,0,NA,2016-11-29 06:14:26,FALSE,NA,"803482231524196352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loforestalillo",13,TRUE,FALSE,NA,NA
"321","RT @BomberoVerin: #CRincendios ""el fuego solo es el resultado de otro problema que tenemos todo el año: la falta de gestión forestal""",FALSE,0,NA,2016-11-29 06:14:25,FALSE,NA,"803482227409584128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",16,TRUE,FALSE,NA,NA
"322","RT @jardinmercurio: #CRincendios Si no cambiamos la estructura y composición de los montes, siempre dependerán de nosotros,causantes de los…",FALSE,0,NA,2016-11-29 06:12:57,FALSE,NA,"803481859351019520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",4,TRUE,FALSE,NA,NA
"323","RT @bernasanchez: Muy interesante #CRincendios . ¡Cuánta educación forestal nos falta! Un programa q destroza mitos y aporta información de…",FALSE,0,NA,2016-11-29 06:12:26,FALSE,NA,"803481725724721152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",9,TRUE,FALSE,NA,NA
"324","RT @PASBF: ""La paradoja de la extinción"" cuantos más conatos apagamos, más escenarios de un posible #GIF #CRincendios @PauCostaF",FALSE,0,NA,2016-11-29 06:12:16,FALSE,NA,"803481686780559360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",20,TRUE,FALSE,NA,NA
"325","RT @laura_dmv: #CRincendios Gestión forestal+desarrollo rural sostenibles las mejores herramientas contra los grandes incendios forestales…",FALSE,0,NA,2016-11-29 06:11:21,FALSE,NA,"803481453107576832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",16,TRUE,FALSE,NA,NA
"326","RT @extremadurafire: #CRincendios  la solución de los incendios no se basa únicamente en una carrera armamentística. @incendi",FALSE,0,NA,2016-11-29 06:11:07,FALSE,NA,"803481394232037376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemcolchero",6,TRUE,FALSE,NA,NA
"327","RT @eforestal: Viendo ahora el gran programa #CRincendios.
En vez de echar este tipo de programas a estas horas debería ser en 'prime time'…",FALSE,0,NA,2016-11-29 06:06:12,FALSE,NA,"803480159894573056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Del_Busto",29,TRUE,FALSE,NA,NA
"328","RT @Guas0406: Impresionante el programa y las explicaciones de la evolución de la lucha contra los incendios en España. Bravo! #CRincendios…",FALSE,0,NA,2016-11-29 06:05:54,FALSE,NA,"803480084921389056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Del_Busto",10,TRUE,FALSE,NA,NA
"329","RT @rtve: #CRincendios Si nosotros no gestionamos el monte, lo hará el fuego. Mañana en #Crónicas 'La huella del fuego' <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/9MPv…",FALSE,0,NA,2016-11-29 06:05:43,FALSE,NA,"803480036758159360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",44,TRUE,FALSE,NA,NA
"330","RT @BRIFpradotwit: #CRincendios Ahora es un riesgo vivir en los pueblos.No sólo en caso de #IIFF el abandono incluye la falta de servicios…",FALSE,0,NA,2016-11-29 06:05:02,FALSE,NA,"803479865014022144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",13,TRUE,FALSE,NA,NA
"331","RT @BomberoVerin: #CRincendios ""el fuego solo es el resultado de otro problema que tenemos todo el año: la falta de gestión forestal""",FALSE,0,NA,2016-11-29 06:04:47,FALSE,NA,"803479803772989440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",16,TRUE,FALSE,NA,NA
"332","RT @laura_dmv: #CRincendios Abandono rural y abandono d actividades agropecuarias y forestales detrás d los grandes incendios forestales @r…",FALSE,0,NA,2016-11-29 06:04:30,FALSE,NA,"803479731219890176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",6,TRUE,FALSE,NA,NA
"333","RT @txemon: Muy buen programa y muy bien explicado. Hacer pedagogía como está haciendo #CRincendios es fundamental. Enhorabuena!",FALSE,0,NA,2016-11-29 06:04:20,FALSE,NA,"803479688391913472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",7,TRUE,FALSE,NA,NA
"334","RT @laura_dmv: #CRincendios Gestión forestal+desarrollo rural sostenibles las mejores herramientas contra los grandes incendios forestales…",FALSE,0,NA,2016-11-29 06:03:52,FALSE,NA,"803479573316960256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",16,TRUE,FALSE,NA,NA
"335","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 06:03:33,FALSE,NA,"803479492178178049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuego_lab",26,TRUE,FALSE,NA,NA
"336","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-29 06:02:28,FALSE,NA,"803479221158998016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1decada3",17,TRUE,FALSE,NA,NA
"337","Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF@PauCostaF https://t.co/Nik7l9SDc4 vía @rtve",FALSE,2,NA,2016-11-29 06:02:23,FALSE,NA,"803479196576129024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RutasyRecorrido",2,FALSE,FALSE,NA,NA
"338","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 06:01:24,FALSE,NA,"803478950605455361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quim6802",26,TRUE,FALSE,NA,NA
"339","RT @AdfCervello: @PauCostaF Bona feina #eduCAR als més petits en ecologia de foc i sistemes bosc #CRincendios @agentsruralscat @Agents_Rura…",FALSE,0,NA,2016-11-29 05:39:05,FALSE,NA,"803473335460003840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agentsruralscat",4,TRUE,FALSE,NA,NA
"340","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 05:37:58,FALSE,NA,"803473055930609664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","xepamj",26,TRUE,FALSE,NA,NA
"341","RT @BRIFpradotwit: #CRincendios #Bosques avandonados y #BomberosForestales abandonados del mismo modo.Profesionalizar el sector sería buena…",FALSE,0,NA,2016-11-29 05:33:19,FALSE,NA,"803471884834709504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",3,TRUE,FALSE,NA,NA
"342","RT @eforestal: Muy bueno el programa #CRincendios. La gestión forestal aprovechando, clave para conservar nuestros montes. https://t.co/7CB…",FALSE,0,NA,2016-11-29 05:32:24,FALSE,NA,"803471654999433216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",11,TRUE,FALSE,NA,NA
"343","RT @extremadurafire: #crincendios el trabajo de tantos y tantos profesionales. El futuro está en la gestión.",FALSE,0,NA,2016-11-29 05:28:30,FALSE,NA,"803470672206897152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",10,TRUE,FALSE,NA,NA
"344","RT @BRIFpradotwit: #CRincendios #Bosques avandonados y profesionales abandonados del mismo modo.La profesionalizacion de #BBFF sería buena…",FALSE,0,NA,2016-11-29 05:27:57,FALSE,NA,"803470533388103680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",8,TRUE,FALSE,NA,NA
"345","RT @RamonLuque1: EXtraordinario Programa en la @la2_tve . Bosque,gestión y fuego #CRincendios @AgentsRuralsCCO @incendi @Forestales_CCOO @m…",FALSE,0,NA,2016-11-29 05:27:32,FALSE,NA,"803470428949905408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",8,TRUE,FALSE,NA,NA
"346","RT @PASBF: ""La paradoja de la extinción"" cuantos más conatos apagamos, más escenarios de un posible #GIF #CRincendios @PauCostaF",FALSE,0,NA,2016-11-29 05:27:20,FALSE,NA,"803470377326407680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",20,TRUE,FALSE,NA,NA
"347","RT @bernasanchez: Muy interesante #CRincendios . ¡Cuánta educación forestal nos falta! Un programa q destroza mitos y aporta información de…",FALSE,0,NA,2016-11-29 05:27:10,FALSE,NA,"803470334544543744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",9,TRUE,FALSE,NA,NA
"348","RT @txemon: Muy buen programa y muy bien explicado. Hacer pedagogía como está haciendo #CRincendios es fundamental. Enhorabuena!",FALSE,0,NA,2016-11-29 05:26:48,FALSE,NA,"803470245402972161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",7,TRUE,FALSE,NA,NA
"349","RT @Guas0406: Impresionante el programa y las explicaciones de la evolución de la lucha contra los incendios en España. Bravo! #CRincendios…",FALSE,0,NA,2016-11-29 05:26:00,FALSE,NA,"803470042226716672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",10,TRUE,FALSE,NA,NA
"350","RT @BRIFpradotwit: #CRincendios La clave está en la gestión forestal e integral y los #BBFF deben ser la respuesta de esa necesidad #IIFF",FALSE,0,NA,2016-11-29 05:25:33,FALSE,NA,"803469927982268416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",15,TRUE,FALSE,NA,NA
"351","RT @BRIFpradotwit: #CRincendios el uso del fuego como herramienta tanto en prevención como en extinción de #IIFF Deben realizarlo profesion…",FALSE,0,NA,2016-11-29 05:25:24,FALSE,NA,"803469889273032704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",8,TRUE,FALSE,NA,NA
"352","RT @tve_tve: Esta noche #CRincendios aborda la verdad de los incendios forestales en España ¿Son probables, o seguros? https://t.co/8KkvPRv…",FALSE,0,NA,2016-11-29 05:25:16,FALSE,NA,"803469859355037697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",29,TRUE,FALSE,NA,NA
"353","RT @BRIFpradotwit: #CRincendios Ahora es un riesgo vivir en los pueblos.No sólo en caso de #IIFF el abandono incluye la falta de servicios…",FALSE,0,NA,2016-11-29 05:25:08,FALSE,NA,"803469825506951168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_pomeda",13,TRUE,FALSE,NA,NA
"354","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 05:01:28,FALSE,NA,"803463868324446208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sfadfcat",26,TRUE,FALSE,NA,NA
"355","RT @BomberoVerin: #CRincendios ""el fuego solo es el resultado de otro problema que tenemos todo el año: la falta de gestión forestal""",FALSE,0,NA,2016-11-29 04:54:51,FALSE,NA,"803462203638681602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramirlafuente",16,TRUE,FALSE,NA,NA
"356","RT @ga_juanito: ""Los incendios del siglo XXI no se apagan con agua"" #CRincendios",FALSE,0,NA,2016-11-29 04:54:40,FALSE,NA,"803462155211341824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramirlafuente",6,TRUE,FALSE,NA,NA
"357","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-29 04:54:29,FALSE,NA,"803462109501734912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramirlafuente",14,TRUE,FALSE,NA,NA
"358","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-29 03:07:02,FALSE,NA,"803435071353065472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FernandoRainr",14,TRUE,FALSE,NA,NA
"359","RT @extremadurafire: #CRincendios nuestra capacidad de extinción tiene un límite, que el bosque siempre podrá superar (si no hay prevención)",FALSE,0,NA,2016-11-29 03:06:57,FALSE,NA,"803435048380825600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FernandoRainr",8,TRUE,FALSE,NA,NA
"360","RT @rtve: ¿Por qué es tan importante interpretar 'La huella del fuego'? Lo descubrimos a las 23.30 h en La2 #CRincendios https://t.co/9MPvn…",FALSE,0,NA,2016-11-29 02:50:16,FALSE,NA,"803430852814340096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannuck",63,TRUE,FALSE,NA,NA
"361","RT @MartaSantio: #CRincendios Si nosotros no gestionamos el monte, lo hará el fuego. 'La huella del fuego' https://t.co/NABRH7ETLf https://…",FALSE,0,NA,2016-11-29 02:34:02,FALSE,NA,"803426764999557121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clascbjaume",11,TRUE,FALSE,NA,NA
